Frame,Time,mal_lat_left_X,mal_lat_left_Y,mal_lat_left_Z,calc_back_left_X,calc_back_left_Y,calc_back_left_Z,toe_left_X,toe_left_Y,toe_left_Z,mal_lat_right_X,mal_lat_right_Y,mal_lat_right_Z,calc_back_right_X,calc_back_right_Y,calc_back_right_Z,toe_right_X,toe_right_Y,toe_right_Z,C7_X,C7_Y,C7_Z
11,0.05,792.337768554688,380.076965332031,134.266540527344,725.5791015625,333.707702636719,117.27294921875,958.39111328125,344.460174560547,29.2538871765137,891.88427734375,193.492950439453,247.185958862305,827.555297851562,235.86897277832,252.444152832031,1006.98590087891,220.28173828125,79.2363510131836,1124.19140625,333.316558837891,1358.25512695312
12,0.055,783.700378417969,381.634887695312,138.421127319336,717.007507324219,334.814666748047,123.308609008789,946.337097167969,344.725769042969,29.2601566314697,903.140747070312,196.247665405273,239.922622680664,838.901000976562,238.965255737305,242.479187011719,1025.22448730469,220.687835693359,77.0519104003906,1124.04821777344,332.727081298828,1361.87756347656
13,0.06,775.365295410156,382.945587158203,142.534713745117,708.820190429688,335.948059082031,129.414566040039,934.526550292969,345.114654541016,29.3406562805176,914.266174316406,198.509490966797,233.06916809082,850.946899414062,242.313491821289,232.456176757812,1043.41967773438,221.035552978516,74.8209762573242,1123.90209960938,331.998077392578,1365.42407226562
14,0.065,767.325622558594,384.237426757812,146.735168457031,701.067565917969,337.138305664062,135.678298950195,922.793090820312,345.652770996094,29.3787307739258,926.376037597656,201.263900756836,225.164474487305,862.990661621094,245.132705688477,222.273178100586,1061.9775390625,221.989807128906,73.0509185791016,1123.76391601562,331.297271728516,1368.98059082031
15,0.07,759.570861816406,385.699188232422,151.036697387695,693.499694824219,338.4375,142.050170898438,911.139892578125,346.105255126953,29.3538131713867,938.489868164062,203.724792480469,217.737869262695,875.699401855469,248.272125244141,212.06396484375,1080.49438476562,222.857299804688,71.2995452880859,1123.56091308594,330.595733642578,1372.44763183594
16,0.075,752.099243164062,387.085479736328,155.359359741211,686.301635742188,339.736358642578,148.548400878906,899.584411621094,346.606140136719,29.2254886627197,950.887573242188,206.264450073242,210.270126342773,888.813110351562,251.332595825195,201.850219726562,1099.16784667969,223.929702758789,69.9424819946289,1123.44250488281,329.776672363281,1375.78515625
17,0.08,744.88232421875,388.554412841797,159.735000610352,679.422180175781,341.161804199219,155.038391113281,888.071533203125,347.05908203125,29.0902690887451,963.53271484375,208.637176513672,202.769668579102,902.503112792969,254.433639526367,191.717010498047,1117.95092773438,225.112335205078,68.7728958129883,1123.17309570312,329.060729980469,1379.05261230469
18,0.085,737.923400878906,390.040649414062,164.131134033203,672.774169921875,342.642883300781,161.683258056641,876.644653320312,347.585632324219,28.8981113433838,976.736083984375,211.025665283203,195.166198730469,916.472045898438,257.344787597656,181.669509887695,1136.64855957031,226.448776245117,67.9757995605469,1123.01782226562,328.254699707031,1382.11096191406
19,0.09,731.164855957031,391.490264892578,168.526062011719,666.34326171875,344.274597167969,168.311889648438,865.29345703125,348.065460205078,28.6444244384766,990.06982421875,213.250747680664,187.656555175781,930.757507324219,260.179840087891,171.738845825195,1155.48095703125,227.904754638672,67.7090759277344,1122.78991699219,327.434814453125,1384.98083496094
20,0.095,724.597534179688,392.974334716797,172.930236816406,660.147766113281,345.911437988281,175.015258789062,854.085998535156,348.406890869141,28.3351459503174,1003.57293701172,215.434951782227,180.275421142578,945.346984863281,262.803131103516,161.995651245117,1174.23181152344,229.611999511719,67.7877426147461,1122.50573730469,326.617065429688,1387.65307617188
21,0.1,718.288146972656,394.225921630859,177.331695556641,654.175842285156,347.653472900391,181.755599975586,843.02001953125,348.94384765625,28.1902847290039,1017.43701171875,217.705673217773,172.865219116211,960.113708496094,265.319854736328,152.379592895508,1192.77026367188,231.40559387207,68.4409408569336,1122.35510253906,325.728912353516,1390.02893066406
22,0.105,712.183166503906,395.657379150391,181.937423706055,648.399536132812,349.543182373047,188.540344238281,831.893371582031,348.908599853516,27.522928237915,1031.16394042969,219.527587890625,165.839981079102,974.9921875,267.528686523438,143.078765869141,1211.38049316406,233.413375854492,69.5188293457031,1122.099609375,324.779266357422,1392.1806640625
23,0.11,706.272277832031,396.995941162109,186.611434936523,642.735778808594,351.490783691406,195.428955078125,821.048034667969,349.183837890625,27.2195777893066,1045.16223144531,221.450973510742,158.909820556641,990.213195800781,269.380767822266,133.873168945312,1229.58801269531,235.664291381836,71.1053466796875,1121.9130859375,324.001892089844,1394.02673339844
24,0.115,700.433715820312,398.307403564453,191.369369506836,637.193115234375,353.534149169922,202.230499267578,810.257690429688,349.336608886719,26.80837059021,1059.18310546875,223.057861328125,152.265243530273,1005.37908935547,271.090240478516,125.111587524414,1247.36791992188,238.145660400391,73.22119140625,1121.74755859375,323.031036376953,1395.62634277344
25,0.12,694.791320800781,399.558258056641,196.226165771484,631.816955566406,355.570617675781,209.186614990234,799.632202148438,349.508178710938,26.4724960327148,1073.14965820312,224.558959960938,145.918228149414,1020.43048095703,272.500244140625,116.668792724609,1264.677734375,240.662506103516,75.7700881958008,1121.58911132812,322.305206298828,1396.95031738281
26,0.125,689.200988769531,400.791625976562,201.197341918945,626.558959960938,357.396240234375,216.111404418945,788.986694335938,350.008666992188,26.0211601257324,1086.97045898438,225.889984130859,139.996429443359,1035.33581542969,273.493072509766,108.632232666016,1281.41467285156,243.252166748047,79.0585708618164,1121.51794433594,321.613037109375,1398.01354980469
27,0.13,683.6328125,401.937377929688,206.262908935547,621.49169921875,359.082153320312,223.167282104492,777.948791503906,350.923950195312,25.4465084075928,1100.431640625,226.849807739258,134.546844482422,1050.27612304688,274.392730712891,100.852821350098,1297.4599609375,245.948455810547,82.5525512695312,1121.40551757812,320.916687011719,1398.86767578125
28,0.135,678.122009277344,403.091094970703,211.481140136719,616.702209472656,360.103668212891,230.201385498047,766.751403808594,352.714111328125,26.1632308959961,1113.66760253906,227.824111938477,129.423477172852,1064.68286132812,274.892211914062,93.7059783935547,1312.60046386719,248.613998413086,86.5361022949219,1121.35070800781,320.284942626953,1399.40441894531
29,0.14,672.518737792969,404.028839111328,216.773254394531,611.847045898438,360.754943847656,237.165756225586,756.002319335938,354.859649658203,28.7551422119141,1126.49816894531,228.535293579102,124.668350219727,1078.61059570312,275.287384033203,87.1552505493164,1326.84338378906,251.12190246582,90.5947875976562,1121.27624511719,319.748382568359,1399.69091796875
30,0.145,666.497131347656,404.947845458984,222.436828613281,606.68212890625,360.975677490234,244.002548217773,745.726745605469,357.561187744141,31.9823322296143,1138.74536132812,229.128158569336,120.488723754883,1091.94665527344,275.666198730469,81.3185958862305,1340.00524902344,253.409210205078,94.5801315307617,1121.21350097656,319.224365234375,1399.716796875
31,0.15,660.414978027344,405.756591796875,228.245727539062,601.447692871094,361.063446044922,250.751251220703,736.033996582031,360.692199707031,35.7647819519043,1150.396484375,229.657455444336,116.712310791016,1104.47155761719,276.005493164062,76.2726821899414,1352.10314941406,255.374298095703,98.1637573242188,1121.18518066406,318.653167724609,1399.47009277344
32,0.155,654.575317382812,406.427215576172,234.282363891602,596.279602050781,361.007690429688,257.438934326172,726.911743164062,364.034912109375,40.0183639526367,1161.10009765625,230.220932006836,113.572296142578,1116.04138183594,276.428771972656,72.0540237426758,1363.06677246094,257.043518066406,101.235359191895,1121.17700195312,318.171936035156,1399.00476074219
33,0.16,648.916564941406,407.146789550781,240.495147705078,591.209655761719,360.950103759766,264.136444091797,718.208984375,367.435028076172,44.5054740905762,1170.88427734375,230.944198608398,110.904762268066,1126.41394042969,276.989959716797,68.5551910400391,1372.94982910156,258.639221191406,103.601829528809,1121.24353027344,317.447937011719,1398.19921875
34,0.165,643.573974609375,407.673950195312,246.774047851562,586.424377441406,360.984008789062,270.847320556641,709.883239746094,370.914245605469,49.2469100952148,1179.57299804688,231.752700805664,108.636192321777,1135.77746582031,277.995452880859,65.5459671020508,1381.7890625,259.896453857422,105.362129211426,1121.2958984375,316.890838623047,1397.22094726562
35,0.17,638.776123046875,408.3544921875,253.067626953125,581.9755859375,361.160675048828,277.623870849609,701.798583984375,374.240325927734,54.0595741271973,1187.10961914062,232.712799072266,106.718955993652,1143.90124511719,279.486846923828,63.0099792480469,1389.41918945312,261.187652587891,106.521270751953,1121.29248046875,316.207885742188,1395.99682617188
36,0.175,634.356750488281,408.921966552734,259.387176513672,577.962280273438,361.459014892578,284.424011230469,693.616455078125,377.021820068359,58.7967987060547,1193.45922851562,233.843322753906,104.871604919434,1150.83044433594,280.837005615234,60.6558952331543,1395.88525390625,262.4384765625,107.163467407227,1121.33251953125,315.378143310547,1394.55456542969
37,0.18,630.529846191406,409.69921875,265.637512207031,574.480346679688,361.934844970703,291.28125,685.909362792969,380.087707519531,63.6389427185059,1198.67272949219,235.060516357422,102.958122253418,1156.70861816406,282.197723388672,58.2658042907715,1401.04345703125,263.819152832031,107.411109924316,1121.45227050781,314.197021484375,1392.78466796875
38,0.185,627.166320800781,410.574127197266,271.84521484375,571.583312988281,362.474822998047,298.245666503906,678.418212890625,383.073974609375,68.5187301635742,1202.74475097656,236.208572387695,100.874687194824,1160.92785644531,283.547760009766,55.8755073547363,1404.97937011719,265.341339111328,107.241348266602,1121.37561035156,313.422485351562,1390.82153320312
39,0.19,624.387573242188,411.426910400391,277.946228027344,569.365478515625,363.035736083984,305.208526611328,670.919799804688,385.750762939453,73.1898727416992,1205.59289550781,237.329254150391,98.5684280395508,1164.07763671875,284.700744628906,53.2972068786621,1407.7119140625,267.154235839844,106.547836303711,1121.26794433594,312.581939697266,1388.57238769531
40,0.195,622.160034179688,412.131164550781,283.985443115234,567.850952148438,363.725280761719,312.182495117188,663.843200683594,388.399200439453,77.958625793457,1207.39721679688,238.404541015625,95.9492797851562,1165.849609375,285.597869873047,50.5527572631836,1409.28942871094,269.143218994141,105.175598144531,1121.04345703125,311.65380859375,1386.04614257812
41,0.2,620.551025390625,413.127716064453,289.8544921875,567.109069824219,364.387359619141,319.170471191406,656.884460449219,391.230224609375,82.7431030273438,1208.19470214844,239.249237060547,93.1214294433594,1166.35913085938,286.437530517578,48.097297668457,1409.73205566406,271.368347167969,103.098594665527,1120.77856445312,310.668762207031,1383.23229980469
42,0.205,619.670532226562,414.062774658203,295.649230957031,567.072814941406,365.098022460938,326.056457519531,650.33447265625,393.821228027344,87.4605941772461,1207.91687011719,240.011657714844,90.7082138061523,1165.13806152344,287.106689453125,48.0445289611816,1409.30419921875,273.797943115234,99.4282379150391,1120.4150390625,309.759094238281,1380.10498046875
43,0.21,619.363220214844,415.065765380859,301.257995605469,567.772155761719,365.706634521484,332.830718994141,644.365539550781,396.457611083984,92.2163162231445,1206.47204589844,240.76838684082,89.1377487182617,1162.03002929688,287.801391601562,48.7527198791504,1407.88171386719,276.364074707031,92.830924987793,1119.95227050781,308.84521484375,1376.70434570312
44,0.215,619.751586914062,415.876068115234,306.551177978516,569.170471191406,366.250732421875,339.412719726562,638.868774414062,398.984924316406,96.9771499633789,1203.09631347656,241.905532836914,87.144645690918,1156.88891601562,289.123107910156,50.6343421936035,1404.53344726562,278.390563964844,83.2657928466797,1119.58764648438,307.724548339844,1372.98815917969
45,0.22,620.761047363281,416.761962890625,311.771240234375,571.24560546875,366.822570800781,345.776184082031,634.053649902344,401.363586425781,101.697593688965,1197.46350097656,243.329681396484,85.4134292602539,1149.22827148438,290.473083496094,52.2453575134277,1398.42102050781,279.620025634766,70.2763214111328,1119.08117675781,306.789978027344,1368.96533203125
46,0.225,622.461181640625,417.621337890625,316.805358886719,573.99072265625,367.307067871094,351.975341796875,630.114562988281,403.720092773438,106.45775604248,1189.03515625,244.995132446289,84.510009765625,1139.38317871094,291.123931884766,52.6972618103027,1389.1005859375,282.695983886719,58.2718696594238,1118.66381835938,305.852874755859,1364.69763183594
47,0.23,624.851928710938,418.43798828125,321.615875244141,577.388366699219,367.768615722656,357.782165527344,626.848327636719,406.195220947266,111.239250183105,1178.845703125,246.533752441406,83.8932800292969,1127.90930175781,291.266906738281,52.2756462097168,1378.23229980469,286.087768554688,53.9942512512207,1118.23754882812,304.716705322266,1360.14086914062
48,0.235,627.881164550781,419.272430419922,326.249237060547,581.498168945312,368.256378173828,363.319976806641,624.735412597656,408.254333496094,115.849494934082,1167.25317382812,248.04167175293,83.7324829101562,1115.66821289062,292.055511474609,52.2829627990723,1366.10546875,288.114074707031,53.5943984985352,1118.13940429688,303.715209960938,1355.47985839844
49,0.24,631.671752929688,420.116394042969,330.603881835938,586.200988769531,368.750274658203,368.564392089844,623.580871582031,410.244689941406,120.350631713867,1155.52990722656,249.115447998047,84.4604339599609,1103.77880859375,292.307098388672,53.038200378418,1354.14685058594,289.901214599609,49.3681716918945,1118.18786621094,302.666259765625,1350.68188476562
50,0.245,636.1376953125,420.9541015625,334.7138671875,591.554260253906,369.305816650391,373.388580322266,623.76708984375,412.098724365234,124.668701171875,1145.84814453125,249.589126586914,85.7900238037109,1092.96215820312,292.281219482422,54.5595626831055,1343.72875976562,289.741729736328,46.0441207885742,1118.46313476562,301.534973144531,1345.93444824219
51,0.25,641.298828125,421.842346191406,338.509765625,597.36962890625,369.888977050781,377.895294189453,625.191955566406,413.766510009766,128.765853881836,1137.15747070312,249.945922851562,87.3329620361328,1082.33459472656,292.344024658203,56.3899078369141,1333.53942871094,289.192779541016,42.3547897338867,1118.72778320312,300.336883544922,1341.42736816406
52,0.255,647.053466796875,422.701171875,341.997497558594,603.603881835938,370.726104736328,381.947326660156,628.070678710938,415.322204589844,132.597854614258,1128.47351074219,250.189788818359,88.7142868041992,1071.89709472656,292.427612304688,58.1476440429688,1323.25988769531,288.708190917969,38.7360382080078,1118.93176269531,299.237335205078,1337.58044433594
53,0.26,653.515625,423.534912109375,345.158447265625,610.148620605469,371.642639160156,385.648529052734,632.309326171875,416.468902587891,136.086395263672,1118.54956054688,250.744338989258,89.8557815551758,1060.64086914062,292.657409667969,59.2463111877441,1312.13354492188,288.972991943359,37.0710639953613,1119.12048339844,298.223175048828,1334.55505371094
54,0.265,660.484008789062,424.257934570312,347.932403564453,616.938293457031,372.696685791016,388.830230712891,637.679870605469,417.245544433594,139.041809082031,1107.56298828125,251.344268798828,90.896240234375,1049.02648925781,293.100646972656,59.9125595092773,1300.51025390625,289.398864746094,35.7570724487305,1119.10559082031,297.304901123047,1332.08154296875
55,0.27,667.867004394531,424.948272705078,350.254150390625,623.964904785156,373.9033203125,391.550689697266,644.214782714844,417.719299316406,141.532196044922,1096.41638183594,251.837097167969,91.4231643676758,1037.63171386719,293.332489013672,60.4222755432129,1288.92895507812,289.611480712891,34.7752799987793,1119.40380859375,296.587219238281,1330.02429199219
56,0.275,675.810485839844,425.638061523438,352.139312744141,631.278259277344,375.137268066406,393.741363525391,651.814086914062,417.965393066406,143.561462402344,1085.50988769531,252.046966552734,91.7486038208008,1026.17333984375,293.486633300781,60.8764190673828,1277.24780273438,289.566070556641,33.8987998962402,1119.26501464844,295.956024169922,1328.05981445312
57,0.28,683.968811035156,426.312744140625,353.564575195312,638.806945800781,376.399719238281,395.398162841797,660.078979492188,418.031524658203,145.045822143555,1074.26550292969,252.084060668945,91.9793319702148,1014.35241699219,293.3427734375,61.1400146484375,1265.36352539062,289.5771484375,33.281322479248,1119.28527832031,295.510284423828,1326.28564453125
58,0.285,692.447326660156,427.037475585938,354.510345458984,646.603454589844,377.732635498047,396.486602783203,669.154052734375,417.930358886719,146.052627563477,1062.53088378906,252.038146972656,92.1065292358398,1002.2939453125,293.177886962891,61.3055610656738,1253.12133789062,289.659973144531,32.8831253051758,1119.22131347656,295.086791992188,1324.814453125
59,0.29,701.057556152344,427.859466552734,355.039825439453,654.570617675781,379.134338378906,397.1025390625,678.733947753906,417.761077880859,146.544525146484,1050.60363769531,251.965423583984,92.114875793457,990.009521484375,293.002868652344,61.4968719482422,1240.74084472656,289.733154296875,32.4963645935059,1119.09631347656,294.708892822266,1323.48608398438
60,0.295,709.865234375,428.69091796875,355.012298583984,662.819152832031,380.435211181641,397.163879394531,688.831787109375,417.613250732422,146.570251464844,1038.53466796875,251.943725585938,92.2721786499023,977.589172363281,292.943542480469,61.7099571228027,1228.12829589844,289.751770019531,32.3295745849609,1118.72290039062,294.438659667969,1322.44665527344
61,0.3,718.699340820312,429.590728759766,354.596282958984,671.163452148438,381.706665039062,396.719696044922,699.299987792969,417.353820800781,146.119766235352,1026.32373046875,251.909133911133,92.5036849975586,965.039733886719,292.882904052734,61.9863967895508,1215.45947265625,289.823516845703,32.0635375976562,1118.2392578125,294.102874755859,1321.65930175781
62,0.305,727.786743164062,430.458862304688,353.623931884766,679.702697753906,382.960540771484,395.694122314453,710.192810058594,417.0556640625,145.109115600586,1014.19866943359,252.099609375,92.7035598754883,952.416076660156,292.988952636719,62.3503875732422,1202.7587890625,289.844543457031,31.8352012634277,1117.71008300781,293.787048339844,1321.12902832031
63,0.31,736.891357421875,431.320526123047,352.216430664062,688.290344238281,384.200134277344,394.164611816406,721.438049316406,416.577087402344,143.682159423828,1001.92694091797,252.097930908203,93.1381912231445,939.855773925781,293.109771728516,62.7530403137207,1189.99499511719,289.897705078125,31.6098480224609,1117.02087402344,293.419708251953,1320.98876953125
64,0.315,746.116760253906,432.182250976562,350.334930419922,696.914672851562,385.430633544922,392.03662109375,733.039001464844,416.145568847656,141.800842285156,989.687805175781,252.095352172852,93.6528015136719,927.230346679688,293.168060302734,63.255931854248,1177.22814941406,289.906555175781,31.4808349609375,1116.57043457031,293.167327880859,1321.27819824219
65,0.32,755.4033203125,432.966522216797,347.993804931641,705.429504394531,386.672698974609,389.334869384766,745.192993164062,415.486511230469,139.445617675781,977.582092285156,252.128463745117,94.225212097168,914.647521972656,293.150970458984,63.7914276123047,1164.4775390625,289.867706298828,31.3393993377686,1116.08361816406,292.958862304688,1321.92260742188
66,0.325,764.71142578125,433.722930908203,345.186645507812,713.826782226562,387.950805664062,386.057098388672,757.969909667969,414.758209228516,136.684295654297,965.2685546875,251.820266723633,94.7397689819336,902.137023925781,292.963989257812,64.4390029907227,1151.81909179688,289.829284667969,31.1698551177979,1115.69580078125,292.735748291016,1323.04406738281
67,0.33,773.991271972656,434.318023681641,341.823608398438,722.053771972656,389.160247802734,382.182495117188,771.353332519531,413.840606689453,133.691864013672,953.124816894531,251.544540405273,95.4547119140625,889.70458984375,292.703765869141,65.3502883911133,1139.07141113281,289.869476318359,31.1345615386963,1115.21936035156,292.492706298828,1324.50939941406
68,0.335,783.216674804688,434.912445068359,338.217498779297,730.089599609375,390.381866455078,377.74267578125,785.408752441406,413.011047363281,130.20524597168,941.040710449219,251.109008789062,96.3372116088867,877.379333496094,292.328552246094,66.4660339355469,1126.52233886719,289.764129638672,31.0277347564697,1114.82019042969,292.340667724609,1326.37536621094
69,0.34,792.475341796875,435.418518066406,334.217468261719,738.0478515625,391.532958984375,372.636474609375,800.061157226562,411.994262695312,126.515274047852,929.124816894531,250.600601196289,97.368896484375,865.215454101562,291.947875976562,67.8837585449219,1113.98168945312,289.632049560547,30.9313697814941,1114.4755859375,292.251770019531,1328.48681640625
70,0.345,801.621520996094,435.923980712891,329.899078369141,745.855102539062,392.531433105469,366.976837158203,815.285278320312,411.23095703125,122.68546295166,917.298583984375,250.032745361328,98.5923690795898,853.141357421875,291.397399902344,69.7123031616211,1101.40502929688,289.611236572266,30.8247337341309,1114.20300292969,292.179382324219,1330.85327148438
71,0.35,810.840759277344,436.305419921875,325.161437988281,753.696228027344,393.448913574219,360.616149902344,831.061889648438,410.409637451172,118.683853149414,905.636291503906,249.328277587891,100.079856872559,841.237609863281,290.561157226562,71.9867248535156,1088.89025878906,289.535552978516,30.7872333526611,1113.86547851562,292.165802001953,1333.4521484375
72,0.355,820.086853027344,436.633880615234,320.129486083984,761.537292480469,394.153747558594,353.858123779297,847.227233886719,409.711517333984,114.647384643555,894.1376953125,248.534713745117,101.911926269531,829.396362304688,289.830383300781,74.905647277832,1076.37536621094,289.446502685547,30.736457824707,1113.58178710938,292.068511962891,1336.255859375
73,0.36,829.392028808594,436.812225341797,314.683471679688,769.481018066406,394.756500244141,346.498016357422,863.860656738281,409.085845947266,110.547019958496,882.754333496094,247.611267089844,104.117324829102,817.877075195312,288.839385986328,78.1686325073242,1063.80224609375,289.434356689453,30.7442111968994,1113.37475585938,292.113403320312,1339.27429199219
74,0.365,838.832641601562,437.078704833984,309.026824951172,777.665771484375,395.137237548828,338.659088134766,880.791564941406,408.558410644531,106.366333007812,871.65673828125,246.647232055664,106.634368896484,806.532592773438,287.773010253906,81.8947601318359,1051.30151367188,289.302001953125,30.647066116333,1113.17919921875,292.204467773438,1342.50109863281
75,0.37,848.367980957031,437.133636474609,303.013427734375,786.009765625,395.350891113281,330.421356201172,898.105590820312,408.248840332031,102.377365112305,860.673645019531,245.541275024414,109.576957702637,795.631591796875,286.723480224609,86.1220550537109,1038.88159179688,289.171752929688,30.5913486480713,1113.06665039062,292.333343505859,1345.88024902344
76,0.375,858.043640136719,437.181915283203,296.723205566406,794.615661621094,395.451293945312,321.708679199219,915.572631835938,407.953277587891,98.2035903930664,850.076599121094,244.456390380859,112.743026733398,785.025939941406,285.676025390625,90.7334060668945,1026.47497558594,289.040618896484,30.5846138000488,1113.07495117188,292.481018066406,1349.36889648438
77,0.38,867.864624023438,437.053405761719,290.165618896484,803.49755859375,395.405731201172,312.601287841797,933.266052246094,407.7373046875,94.1830596923828,839.734802246094,243.352081298828,116.187232971191,774.659912109375,284.652740478516,95.7396697998047,1014.21459960938,288.851287841797,30.559024810791,1113.01940917969,292.710876464844,1353.00622558594
78,0.385,877.928894042969,436.923400878906,283.283233642578,812.650451660156,395.203216552734,303.137084960938,951.283813476562,407.564208984375,90.1804580688477,829.763366699219,242.136734008789,119.835777282715,764.7451171875,283.572052001953,101.128326416016,1001.95916748047,288.654907226562,30.6406574249268,1113.07312011719,292.967315673828,1356.77905273438
79,0.39,888.198974609375,436.653594970703,276.079315185547,822.177978515625,394.9287109375,293.376739501953,969.37060546875,407.414947509766,86.2807464599609,820.047302246094,240.925430297852,123.872619628906,755.219360351562,282.577545166016,106.7880859375,989.89306640625,288.361267089844,30.6522388458252,1113.09448242188,293.285369873047,1360.58093261719
80,0.395,898.626220703125,436.402587890625,268.7470703125,832.026794433594,394.553497314453,283.289489746094,987.742065429688,407.331268310547,82.4917297363281,810.784484863281,239.656448364258,127.910064697266,746.095642089844,281.442199707031,112.764007568359,978.036804199219,288.021362304688,30.6925563812256,1113.20935058594,293.638366699219,1364.4736328125
81,0.4,909.435119628906,436.060913085938,261.174835205078,842.271301269531,394.056457519531,272.918273925781,1006.18927001953,407.275817871094,78.8221588134766,801.896362304688,238.338775634766,132.047821044922,737.435974121094,280.431579589844,118.911445617676,966.178283691406,287.607849121094,30.7856140136719,1113.29113769531,294.046264648438,1368.34094238281
82,0.405,920.362731933594,435.573547363281,253.3974609375,852.882629394531,393.484832763672,262.322723388672,1024.81079101562,407.232299804688,75.1836013793945,793.684509277344,237.174896240234,135.864334106445,729.190795898438,279.303558349609,125.227661132812,954.502990722656,287.127136230469,30.7954635620117,1113.41540527344,294.520843505859,1372.21154785156
83,0.41,931.661804199219,435.132781982422,245.479522705078,863.909118652344,392.824615478516,251.521377563477,1043.52783203125,407.203674316406,71.7767181396484,785.484436035156,235.852294921875,140.228515625,721.311584472656,278.182312011719,131.705703735352,942.971313476562,286.579772949219,30.7464218139648,1113.49035644531,295.041259765625,1376.05163574219
84,0.415,943.253845214844,434.566436767578,237.39485168457,875.359008789062,392.003753662109,240.635131835938,1062.42687988281,407.354766845703,68.548828125,777.526428222656,234.404388427734,144.727798461914,713.741943359375,276.961761474609,138.282348632812,931.578002929688,285.952087402344,30.8011302947998,1113.58666992188,295.564971923828,1379.86059570312
85,0.42,954.965454101562,434.094573974609,229.170623779297,887.262817382812,391.117156982422,229.584243774414,1081.4326171875,407.403930664062,65.536865234375,769.943237304688,232.788375854492,149.278381347656,706.528442382812,275.669372558594,144.958038330078,920.193298339844,285.3779296875,30.6501598358154,1113.68347167969,296.108245849609,1383.48510742188
