Frame,Time,mal_lat_left_X,mal_lat_left_Y,mal_lat_left_Z,calc_back_left_X,calc_back_left_Y,calc_back_left_Z,toe_left_X,toe_left_Y,toe_left_Z,mal_lat_right_X,mal_lat_right_Y,mal_lat_right_Z,calc_back_right_X,calc_back_right_Y,calc_back_right_Z,toe_right_X,toe_right_Y,toe_right_Z,C7_X,C7_Y,C7_Z
1439,7.19,518.676879882812,430.086883544922,303.291564941406,458.850891113281,384.282348632812,327.686218261719,579.631530761719,399.717926025391,104.12410736084,1044.90893554688,222.540740966797,178.610412597656,990.012084960938,267.98095703125,146.798492431641,1236.19006347656,244.753479003906,114.278244018555,1076.83056640625,327.632354736328,1404.45068359375
1440,7.195,511.188995361328,431.427490234375,317.809631347656,452.293151855469,385.350189208984,344.206237792969,564.850708007812,402.432647705078,116.497512817383,1061.98876953125,222.098541259766,166.432037353516,1009.06091308594,267.573852539062,131.43635559082,1257.31823730469,244.710388183594,114.637077331543,1076.80639648438,326.698181152344,1404.58154296875
1441,7.2,504.488037109375,432.618377685547,332.568084716797,446.545959472656,386.601287841797,360.908752441406,550.801025390625,404.727905273438,129.350646972656,1078.77844238281,221.426910400391,155.225784301758,1027.81420898438,266.985412597656,117.759346008301,1276.88977050781,244.944549560547,115.009231567383,1076.73303222656,325.794616699219,1404.51171875
1442,7.205,498.871307373047,433.736206054688,347.204345703125,441.743682861328,387.996002197266,377.729766845703,537.463928222656,406.944305419922,142.604568481445,1095.16491699219,220.629516601562,145.205383300781,1046.16235351562,266.19677734375,105.711517333984,1294.98303222656,245.299026489258,115.255577087402,1076.72668457031,324.820190429688,1404.18823242188
1443,7.21,494.051300048828,434.993225097656,361.964630126953,437.917694091797,389.412017822266,394.639251708984,525.033081054688,408.512939453125,156.128082275391,1110.97387695312,219.491912841797,136.434677124023,1063.40283203125,265.252227783203,95.7313995361328,1311.62829589844,245.944808959961,115.553291320801,1076.65600585938,323.806335449219,1403.60510253906
1444,7.215,490.279052734375,436.111358642578,376.595550537109,435.178314208984,390.879272460938,411.554931640625,513.334594726562,409.917846679688,169.885223388672,1125.58972167969,218.26448059082,129.096755981445,1079.24816894531,264.127014160156,87.3104934692383,1326.58581542969,246.489883422852,116.370445251465,1076.63049316406,322.902252197266,1402.73645019531
1445,7.22,487.459533691406,437.309936523438,391.153503417969,433.500152587891,392.424957275391,428.371398925781,502.455017089844,411.037536621094,183.879043579102,1138.60754394531,217.249359130859,123.171546936035,1093.4521484375,262.932556152344,80.0335540771484,1339.63562011719,247.205978393555,118.148170471191,1076.60888671875,322.075256347656,1401.60205078125
1446,7.225,485.664367675781,438.508728027344,405.557800292969,433.030731201172,393.9921875,445.086364746094,492.611846923828,411.948791503906,198.028915405273,1149.72448730469,216.554000854492,118.432006835938,1105.8046875,262.040374755859,73.6752243041992,1350.60632324219,247.815368652344,120.885902404785,1076.51647949219,321.299285888672,1400.15869140625
1447,7.23,485.002563476562,439.593322753906,419.762268066406,433.802185058594,395.475128173828,461.575408935547,483.451354980469,412.575714111328,212.299377441406,1158.85778808594,216.421203613281,114.534301757812,1116.07678222656,261.348205566406,68.1662826538086,1359.50109863281,248.493179321289,123.538078308105,1076.41650390625,320.507232666016,1398.40771484375
1448,7.235,485.470184326172,440.655395507812,433.563049316406,435.882293701172,396.976440429688,477.741790771484,475.400054931641,413.047241210938,226.535736083984,1166.01770019531,216.60856628418,111.431770324707,1124.41625976562,261.587615966797,63.570125579834,1366.58679199219,248.761703491211,125.177307128906,1076.26147460938,319.585784912109,1396.29833984375
1449,7.24,487.12060546875,441.663665771484,446.980804443359,439.283508300781,398.4267578125,493.465606689453,468.216857910156,413.216491699219,240.80827331543,1171.42639160156,217.20783996582,108.674644470215,1130.60278320312,262.6220703125,59.9952926635742,1371.96154785156,248.964004516602,125.241889953613,1076.08190917969,318.665771484375,1393.85668945312
1450,7.245,489.848266601562,442.554840087891,459.960113525391,443.959625244141,399.773223876953,508.663238525391,462.116027832031,413.329467773438,254.940719604492,1174.92248535156,217.869033813477,105.853126525879,1134.75854492188,263.92578125,56.8699150085449,1375.64831542969,249.032806396484,123.747718811035,1075.72875976562,317.545043945312,1391.01306152344
1451,7.25,493.732666015625,443.374206542969,472.30029296875,449.903015136719,401.011627197266,523.183532714844,457.055328369141,413.312652587891,268.867980957031,1176.71313476562,218.595458984375,102.678428649902,1136.79321289062,265.315704345703,53.7611236572266,1377.51513671875,249.303619384766,121.249565124512,1075.40075683594,316.654174804688,1387.79125976562
1452,7.255,498.637390136719,444.050750732422,483.983459472656,456.992553710938,402.024749755859,536.998107910156,453.127624511719,413.194183349609,282.507843017578,1176.74304199219,219.287933349609,99.2552490234375,1136.64501953125,266.338714599609,50.5841484069824,1377.49877929688,250.164352416992,118.014350891113,1075.03833007812,315.708587646484,1384.23498535156
1453,7.26,504.530853271484,444.575347900391,495.004028320312,465.164154052734,402.792633056641,549.922180175781,450.454315185547,412.962463378906,295.789459228516,1174.94641113281,219.847778320312,95.6048278808594,1134.56970214844,267.032287597656,47.1669425964355,1375.50634765625,251.69189453125,114.134857177734,1074.50744628906,314.573699951172,1380.2783203125
1454,7.265,511.334716796875,444.984283447266,505.357666015625,474.391906738281,403.333862304688,561.957458496094,448.824035644531,412.977142333984,308.665496826172,1171.31408691406,220.306335449219,91.9371109008789,1129.87731933594,267.503082275391,45.0699081420898,1371.93859863281,253.674011230469,108.944717407227,1074.03466796875,313.447662353516,1375.95300292969
1455,7.27,519.04833984375,445.228668212891,514.799255371094,484.539978027344,403.670196533203,573.00146484375,448.803619384766,412.720642089844,320.912963867188,1166.11608886719,220.457366943359,89.3052062988281,1122.76232910156,267.451416015625,46.3732299804688,1366.99572753906,256.002105712891,100.847923278809,1073.49792480469,312.101440429688,1371.27661132812
1456,7.275,527.607971191406,445.342437744141,523.474853515625,495.537139892578,403.792144775391,583.023864746094,450.020782470703,412.491363525391,332.463043212891,1158.91455078125,220.836303710938,87.3047180175781,1113.10522460938,267.614715576172,48.3631858825684,1360.11303710938,258.026306152344,88.9316177368164,1072.93395996094,310.775177001953,1366.29699707031
1457,7.28,537.029174804688,445.314666748047,531.219116210938,507.257049560547,403.815795898438,591.934326171875,452.596923828125,412.213287353516,343.234252929688,1148.94348144531,221.204666137695,84.5722351074219,1100.90588378906,267.917449951172,49.9864616394043,1349.708984375,259.476989746094,74.3324584960938,1072.48461914062,309.287475585938,1361.14916992188
1458,7.285,547.235900878906,445.023681640625,537.969909667969,519.666687011719,403.757781982422,599.759704589844,456.560821533203,411.717010498047,353.029541015625,1136.41296386719,221.943878173828,82.5937728881836,1086.38220214844,267.673889160156,50.245677947998,1336.15405273438,262.173278808594,60.9004020690918,1071.98840332031,307.772155761719,1355.82568359375
1459,7.29,558.287109375,444.905426025391,543.74609375,532.654602050781,403.490631103516,606.49365234375,461.900482177734,411.073211669922,361.792266845703,1121.81982421875,222.708343505859,81.6113204956055,1070.22412109375,266.645782470703,49.7730865478516,1320.47790527344,266.291625976562,55.1345710754395,1071.62390136719,306.330871582031,1350.41650390625
1460,7.295,569.961791992188,444.563812255859,548.445922851562,546.215576171875,403.452667236328,612.032958984375,468.407623291016,410.089813232422,369.445098876953,1105.79248046875,223.701873779297,81.658447265625,1053.3662109375,266.815734863281,50.0275115966797,1303.82641601562,268.756927490234,53.3533592224121,1071.23083496094,304.774383544922,1344.9521484375
1461,7.3,582.209045410156,444.176544189453,551.946533203125,560.009704589844,403.288909912109,616.44140625,476.144866943359,409.055755615234,375.693817138672,1089.63659667969,224.819046020508,82.9815368652344,1037.23486328125,267.012023925781,51.426830291748,1287.31469726562,270.392944335938,48.3851470947266,1070.97058105469,303.294525146484,1339.50695800781
1462,7.305,594.795593261719,443.613006591797,554.380554199219,573.860961914062,403.095367431641,619.656005859375,485.039764404297,407.662506103516,380.665802001953,1075.96459960938,225.891418457031,84.9915161132812,1022.14782714844,267.411468505859,53.8876266479492,1272.82104492188,269.80810546875,44.5259170532227,1070.77844238281,301.740173339844,1334.38293457031
1463,7.31,607.547546386719,443.012176513672,555.748107910156,587.557678222656,402.844818115234,621.732666015625,495.174011230469,406.165313720703,384.006805419922,1063.37268066406,226.568145751953,87.0263595581055,1007.29479980469,267.894500732422,56.4319229125977,1258.28784179688,269.222808837891,39.7302474975586,1070.69921875,300.405792236328,1329.94555664062
1464,7.315,620.340393066406,442.219665527344,556.132080078125,600.853637695312,402.542877197266,622.714111328125,506.180938720703,404.519805908203,385.817047119141,1050.171875,227.158676147461,88.8725433349609,992.042297363281,268.371185302734,58.4394187927246,1243.21411132812,268.906097412109,36.6128082275391,1071.00366210938,299.146209716797,1326.52453613281
1465,7.32,633.0771484375,441.245086669922,555.486083984375,613.628601074219,402.129058837891,622.644592285156,518.159118652344,402.968475341797,386.015289306641,1035.00500488281,227.830291748047,90.4096755981445,975.763305664062,268.861175537109,59.7037506103516,1226.85485839844,269.176239013672,34.8701324462891,1071.54760742188,298.112274169922,1324.13977050781
1466,7.325,645.489562988281,440.364288330078,554.171813964844,625.682312011719,401.522521972656,621.54541015625,530.997314453125,401.316131591797,384.656036376953,1019.02685546875,228.319961547852,91.4414596557617,959.40576171875,269.111145019531,60.405158996582,1210.38513183594,269.599700927734,33.7430229187012,1072.20874023438,297.301910400391,1322.44763183594
1467,7.33,657.629089355469,439.407104492188,552.020324707031,637.1630859375,400.750640869141,619.446960449219,544.373962402344,399.572601318359,381.668640136719,1003.33337402344,228.532089233398,91.9392776489258,943.062683105469,268.979858398438,60.8730773925781,1193.80883789062,269.541412353516,32.8680877685547,1072.77746582031,296.239288330078,1321.07788085938
1468,7.335,669.401062011719,438.411773681641,549.044067382812,647.997985839844,399.848754882812,616.392395019531,558.383361816406,398.522186279297,377.482391357422,987.316162109375,228.373321533203,92.1918106079102,926.298706054688,268.643676757812,61.1498641967773,1176.97900390625,269.394500732422,32.2244262695312,1073.197265625,295.115905761719,1319.88891601562
1469,7.34,680.827697753906,437.448272705078,545.29541015625,658.200988769531,398.789825439453,612.385070800781,572.875427246094,397.352111816406,371.934692382812,970.791931152344,228.379699707031,92.2008666992188,909.410705566406,268.316680908203,61.182746887207,1159.865234375,269.304351806641,31.8491325378418,1073.62719726562,294.03125,1318.99340820312
1470,7.345,691.876037597656,436.460144042969,540.792114257812,667.765258789062,397.7294921875,607.481689453125,587.643920898438,396.403503417969,365.336120605469,953.869689941406,228.561996459961,92.1096801757812,892.130798339844,268.303314208984,61.2598342895508,1142.48364257812,269.414825439453,31.5739974975586,1073.85229492188,293.115631103516,1318.26623535156
1471,7.35,702.503723144531,435.457916259766,535.58251953125,676.682067871094,396.595184326172,601.741577148438,602.656311035156,395.49560546875,357.659423828125,936.689575195312,228.912811279297,92.2210922241211,874.774169921875,268.580505371094,61.4299240112305,1124.88012695312,269.51123046875,31.3857669830322,1074.03686523438,292.045928955078,1317.70642089844
1472,7.355,712.724792480469,434.492553710938,529.716186523438,684.886840820312,395.633728027344,595.197326660156,618.039306640625,394.478607177734,349.038116455078,919.448181152344,229.312240600586,92.4970626831055,857.199951171875,268.955718994141,61.7524871826172,1107.22534179688,269.610626220703,31.1686325073242,1074.17761230469,291.139617919922,1317.28112792969
1473,7.36,722.47705078125,433.567138671875,523.138671875,692.477111816406,394.642669677734,587.789367675781,633.712829589844,393.530548095703,339.597625732422,902.184387207031,229.668487548828,92.9677352905273,839.542724609375,269.281951904297,62.1932716369629,1089.34985351562,269.715881347656,31.02001953125,1074.2373046875,290.2861328125,1316.97607421875
1474,7.365,731.774169921875,432.754272460938,515.936157226562,699.376586914062,393.725921630859,579.535339355469,649.807556152344,392.574127197266,329.352355957031,884.655334472656,229.610931396484,93.5901031494141,821.807678222656,269.344512939453,62.6976852416992,1071.40808105469,269.863037109375,30.9025344848633,1074.38305664062,289.444641113281,1316.82250976562
1475,7.37,740.69775390625,431.884582519531,508.014190673828,705.764953613281,392.963989257812,570.404418945312,666.384643554688,391.737976074219,318.494750976562,867.290954589844,229.497116088867,94.2001419067383,803.936584472656,269.300170898438,63.3879737854004,1053.4140625,269.878173828125,30.8775253295898,1074.30651855469,288.518859863281,1316.90747070312
1476,7.375,749.26708984375,431.097930908203,499.473419189453,711.677001953125,392.228851318359,560.392578125,683.4365234375,390.805328369141,307.057189941406,849.916137695312,229.123947143555,94.985107421875,786.237243652344,268.935760498047,64.2077941894531,1035.373046875,269.862243652344,30.8237762451172,1074.79357910156,287.664428710938,1317.06359863281
1477,7.38,757.615844726562,430.335144042969,490.323211669922,717.355895996094,391.538360595703,549.473937988281,700.823364257812,389.252380371094,295.101837158203,832.616638183594,228.595306396484,95.8826370239258,768.689025878906,268.493377685547,65.2833404541016,1017.51910400391,269.845275878906,30.8334846496582,1074.75427246094,287.095825195312,1317.76489257812
1478,7.385,765.930297851562,429.644409179688,480.48974609375,722.828369140625,390.84716796875,537.752136230469,719.144104003906,388.16748046875,282.875244140625,815.474426269531,227.947143554688,97.0672760009766,751.197937011719,267.871551513672,66.7840270996094,999.591796875,269.866943359375,30.812744140625,1074.88525390625,286.664337158203,1318.95336914062
1479,7.39,774.189880371094,428.925811767578,470.126007080078,728.326477050781,390.212707519531,525.138366699219,737.936645507812,386.846313476562,270.466033935547,798.567016601562,227.138626098633,98.4824523925781,733.987548828125,267.179656982422,68.8524475097656,981.819702148438,269.794525146484,30.7830390930176,1075.0771484375,286.36865234375,1320.61987304688
1480,7.395,782.609680175781,428.351745605469,459.131774902344,733.984436035156,389.572357177734,511.716979980469,757.375610351562,385.154937744141,257.914245605469,781.96533203125,226.117095947266,100.471534729004,717.046875,266.113861083984,71.7185440063477,964.137023925781,269.704833984375,30.7592735290527,1075.42895507812,286.206756591797,1322.81127929688
1481,7.4,791.167846679688,427.592132568359,447.592437744141,739.925598144531,388.941314697266,497.52197265625,777.297424316406,384.19970703125,245.429962158203,765.708984375,224.988143920898,102.911201477051,700.446716308594,264.855285644531,75.3438110351562,946.414428710938,269.667114257812,30.8044624328613,1076.013671875,286.074584960938,1325.48364257812
1482,7.405,800.090454101562,426.970581054688,435.503753662109,746.295166015625,388.309356689453,482.584655761719,797.804260253906,383.373748779297,233.02522277832,749.679321289062,223.776733398438,105.89136505127,684.204467773438,263.519805908203,79.8552474975586,928.630920410156,269.626953125,30.8503799438477,1076.75512695312,286.137176513672,1328.47900390625
1483,7.41,809.372131347656,426.340179443359,422.973175048828,753.189880371094,387.714599609375,467.012329101562,817.950866699219,382.289215087891,220.983108520508,734.428100585938,222.621734619141,109.23030090332,668.561218261719,262.010894775391,85.1513137817383,910.939147949219,269.603118896484,30.9228229522705,1077.48266601562,286.122924804688,1331.73559570312
1484,7.415,819.25244140625,425.732727050781,409.992919921875,760.724060058594,387.045104980469,450.746551513672,840.268981933594,381.530548095703,209.138885498047,719.490478515625,221.215255737305,113.384620666504,653.325805664062,260.577117919922,91.4546279907227,893.273376464844,269.448272705078,30.9686946868896,1078.39428710938,286.101806640625,1335.12634277344
1485,7.42,829.530456542969,425.166229248047,396.630828857422,768.97265625,386.438110351562,434.116943359375,862.105346679688,380.418334960938,197.441268920898,705.47509765625,219.471725463867,117.97876739502,638.769226074219,259.224884033203,98.5166854858398,875.664794921875,269.320190429688,31.0299472808838,1079.2587890625,286.139404296875,1338.69128417969
1486,7.425,840.432922363281,424.472747802734,382.981506347656,777.988708496094,385.844268798828,417.028015136719,884.731018066406,379.289520263672,186.172454833984,691.236145019531,218.234588623047,123.270118713379,624.960388183594,257.966430664062,106.281555175781,858.222106933594,269.161865234375,31.0963878631592,1080.14343261719,286.179840087891,1342.26147460938
1487,7.43,851.865661621094,423.875061035156,369.165924072266,787.74951171875,385.173156738281,399.549255371094,907.645935058594,378.141876220703,175.251754760742,678.152221679688,216.67219543457,128.894088745117,611.893005371094,256.735382080078,114.600463867188,840.986938476562,268.836944580078,31.280309677124,1081.09545898438,286.320404052734,1345.91625976562
1488,7.435,864.011047363281,423.165100097656,355.098999023438,798.27587890625,384.480102539062,381.819244384766,930.930603027344,377.007995605469,164.9189453125,665.730163574219,215.038208007812,134.825042724609,599.717590332031,255.484970092773,123.368629455566,824.176086425781,268.246643066406,31.3202648162842,1082.04028320312,286.601837158203,1349.58520507812
1489,7.44,876.713012695312,422.493255615234,340.955200195312,809.545776367188,383.780212402344,363.774230957031,954.723388671875,375.822509765625,155.102462768555,654.170959472656,213.222732543945,140.993255615234,588.424560546875,254.231704711914,132.510162353516,807.47900390625,267.520324707031,31.3343353271484,1083.01879882812,286.893096923828,1353.26428222656
1490,7.445,889.983215332031,421.698028564453,326.736724853516,821.493591308594,382.999572753906,345.547058105469,978.942138671875,374.579406738281,145.906066894531,643.447326660156,211.582809448242,147.29182434082,578.111328125,253.018783569336,142.085723876953,791.168212890625,266.684692382812,31.3475551605225,1084.00122070312,287.182373046875,1356.95886230469
1491,7.45,903.855895996094,420.813690185547,312.48974609375,834.337585449219,382.270568847656,327.267669677734,1003.548828125,373.275238037109,137.493698120117,633.344848632812,210.399932861328,153.71794128418,568.774780273438,251.856994628906,151.966537475586,775.085876464844,265.704162597656,31.1936435699463,1085.0009765625,287.570831298828,1360.6650390625
1492,7.455,918.268676757812,420.008850097656,298.301574707031,847.942199707031,381.521759033203,308.907073974609,1028.39025878906,372.009552001953,129.729598999023,624.008483886719,208.653503417969,160.668212890625,560.236267089844,250.580017089844,162.287811279297,758.927062988281,264.767822265625,30.9208564758301,1086.11486816406,288.082427978516,1364.32092285156
1493,7.46,933.192749023438,419.110046386719,284.143981933594,862.282470703125,380.602966308594,290.52001953125,1053.42736816406,370.736419677734,122.699935913086,615.403869628906,207.032196044922,168.157241821289,552.516784667969,249.32177734375,173.388732910156,742.782043457031,263.557922363281,30.2860088348389,1087.1591796875,288.597686767578,1367.87438964844
1494,7.465,948.568481445312,418.228942871094,270.102844238281,877.442199707031,379.661315917969,272.051544189453,1078.51721191406,369.610076904297,116.562423706055,607.217895507812,205.529144287109,176.289611816406,545.428833007812,248.089416503906,185.151733398438,726.133422851562,262.527130126953,29.5158042907715,1088.15258789062,289.291656494141,1371.25036621094
1495,7.47,964.318298339844,417.291168212891,256.262390136719,893.276611328125,378.498992919922,253.816818237305,1103.79028320312,368.589935302734,111.104209899902,599.360778808594,204.164703369141,185.318267822266,538.772888183594,246.948455810547,197.663513183594,709.226135253906,261.466613769531,28.7995128631592,1089.2001953125,290.062774658203,1374.3486328125
1496,7.475,980.613830566406,416.323913574219,242.52375793457,909.835021972656,377.286071777344,235.810897827148,1128.74951171875,367.857025146484,106.474601745605,591.530334472656,203.069763183594,195.043075561523,532.189758300781,245.979049682617,210.790924072266,691.695373535156,260.305084228516,28.0271701812744,1090.07250976562,290.846405029297,1377.19421386719
1497,7.48,997.568115234375,415.210052490234,228.868682861328,927.22998046875,375.788238525391,218.086715698242,1153.68920898438,367.302215576172,102.493103027344,583.660095214844,202.251800537109,205.60905456543,525.68359375,245.207809448242,224.52180480957,673.666625976562,258.876495361328,27.298583984375,1091.03991699219,291.769989013672,1379.69055175781
1498,7.485,1014.61218261719,414.221618652344,215.622955322266,945.441101074219,374.223419189453,200.801956176758,1178.54968261719,366.98291015625,99.1341247558594,575.797241210938,201.698699951172,216.759262084961,519.285827636719,244.780899047852,238.700393676758,653.045532226562,256.013916015625,28.3371429443359,1091.82153320312,292.677368164062,1381.93151855469
1499,7.49,1032.08642578125,413.265716552734,202.790588378906,964.315307617188,372.462799072266,184.134811401367,1203.00500488281,366.992858886719,96.3628921508789,567.584350585938,201.174362182617,228.385437011719,512.636840820312,244.814849853516,253.061645507812,633.068420410156,253.24836730957,34.2013397216797,1092.611328125,293.679443359375,1383.85119628906
1500,7.495,1049.77978515625,412.35791015625,190.491104125977,983.713012695312,370.610015869141,168.424758911133,1226.92346191406,367.276489257812,94.0828857421875,558.565612792969,200.67317199707,240.63606262207,505.432769775391,245.294998168945,267.682983398438,613.702026367188,250.315948486328,42.600902557373,1093.30908203125,294.670288085938,1385.54089355469
1501,7.5,1067.59619140625,411.533996582031,178.79426574707,1003.33746337891,368.750640869141,153.787078857422,1250.15588378906,367.715362548828,92.2418975830078,549.138732910156,200.312973022461,253.797348022461,497.9580078125,245.920623779297,282.743316650391,595.481567382812,246.935623168945,52.7165451049805,1094.05651855469,295.832977294922,1386.98779296875
1502,7.505,1085.40686035156,410.941864013672,168.065841674805,1023.01184082031,367.069549560547,140.438400268555,1272.62390136719,368.344268798828,90.8885116577148,540.049560546875,200.154403686523,267.736175537109,490.479217529297,246.651062011719,298.301452636719,578.622314453125,243.546325683594,64.5259017944336,1094.73229980469,296.868713378906,1388.15759277344
1503,7.51,1102.94250488281,410.549163818359,158.245559692383,1042.5087890625,365.664733886719,128.299819946289,1294.0595703125,368.805999755859,90.1404266357422,531.45556640625,200.173095703125,282.340942382812,483.317565917969,247.410949707031,314.259094238281,562.840515136719,240.727340698242,77.4613265991211,1095.4677734375,298.149810791016,1389.13513183594
1504,7.515,1119.98779296875,410.114624023438,149.417098999023,1061.353515625,364.589324951172,117.320388793945,1314.34436035156,369.221832275391,90.5177917480469,523.581298828125,200.293975830078,297.466461181641,476.692779541016,247.899627685547,330.549865722656,547.806823730469,238.291900634766,91.2357482910156,1096.17651367188,299.363525390625,1389.80590820312
1505,7.52,1136.12316894531,409.894683837891,141.676696777344,1079.40222167969,363.855194091797,107.280906677246,1333.390625,369.459289550781,92.3305053710938,516.730041503906,200.355590820312,312.801818847656,470.861572265625,248.07698059082,347.213836669922,533.7119140625,236.518188476562,105.693328857422,1096.89892578125,300.552886962891,1390.23278808594
1506,7.525,1150.98193359375,409.572265625,135.005447387695,1096.30920410156,363.186279296875,98.2671279907227,1350.65307617188,369.850524902344,95.3032608032227,510.962371826172,200.337280273438,328.277954101562,465.996612548828,248.042205810547,364.153198242188,520.302673339844,235.107879638672,120.603286743164,1097.71667480469,301.881713867188,1390.39721679688
1507,7.53,1164.458984375,409.354309082031,129.413589477539,1111.93432617188,362.48193359375,90.4250106811523,1366.01489257812,370.734649658203,98.9187698364258,506.172485351562,200.143692016602,343.847808837891,462.095489501953,247.761245727539,381.302398681641,507.772277832031,234.157272338867,136.000137329102,1098.35327148438,303.149749755859,1390.30517578125
1508,7.535,1176.08508300781,409.091186523438,124.858818054199,1125.77355957031,361.496246337891,84.0532684326172,1379.36901855469,372.214263916016,102.488128662109,502.33447265625,199.960510253906,359.46044921875,459.326049804688,247.248413085938,398.542419433594,496.119934082031,233.417526245117,151.800048828125,1099.05993652344,304.441558837891,1389.83935546875
1509,7.54,1186.31640625,408.744110107422,120.993202209473,1137.9033203125,360.458068847656,78.6386413574219,1390.59509277344,374.358337402344,105.487144470215,499.566192626953,199.669372558594,375.012298583984,457.810974121094,246.613510131836,415.761840820312,485.321014404297,232.866302490234,167.824478149414,1099.673828125,305.823577880859,1389.06506347656
1510,7.545,1194.59973144531,408.297637939453,117.805870056152,1148.05981445312,359.294403076172,74.1725769042969,1399.7861328125,376.688385009766,107.624473571777,497.911315917969,199.328140258789,390.478302001953,457.586334228516,245.932846069336,432.971405029297,475.543579101562,232.486541748047,184.126541137695,1100.23095703125,307.073455810547,1387.89477539062
1511,7.55,1201.12231445312,407.885833740234,115.03052520752,1156.04016113281,358.160919189453,70.3190994262695,1406.95263671875,378.864166259766,109.088531494141,497.449737548828,198.829208374023,405.681365966797,458.834869384766,245.209747314453,449.993591308594,466.807922363281,232.388336181641,200.667663574219,1100.71411132812,308.519775390625,1386.37902832031
1512,7.555,1205.86413574219,407.333312988281,112.210433959961,1162.11181640625,357.059875488281,66.6427001953125,1412.04772949219,380.627990722656,109.863250732422,498.252502441406,198.397933959961,420.586486816406,461.374572753906,244.472213745117,466.751647949219,459.238647460938,232.302856445312,217.208557128906,1101.11267089844,309.982666015625,1384.47399902344
1513,7.56,1208.71020507812,406.737884521484,109.547973632812,1166.08850097656,356.065368652344,63.1773414611816,1415.212890625,381.632446289062,109.557792663574,500.333312988281,198.011138916016,435.093231201172,465.208679199219,243.702987670898,483.108795166016,452.932067871094,232.502395629883,233.781005859375,1101.43823242188,311.515472412109,1382.14794921875
1514,7.565,1209.91174316406,406.277862548828,106.760345458984,1167.74145507812,355.304595947266,59.9674835205078,1416.51501464844,381.797332763672,107.878326416016,503.611267089844,197.71907043457,449.082275390625,470.372253417969,242.972518920898,498.942565917969,447.942474365234,232.738357543945,250.239761352539,1101.67504882812,313.083862304688,1379.509765625
1515,7.57,1209.47546386719,405.983734130859,103.796783447266,1167.26513671875,355.00244140625,57.0157241821289,1416.09362792969,381.109832763672,104.693161010742,508.2080078125,197.618988037109,462.494140625,476.807464599609,242.279067993164,514.031982421875,444.395355224609,233.104843139648,266.358001708984,1101.8681640625,314.750823974609,1376.49060058594
1516,7.575,1207.57727050781,406.043731689453,100.679534912109,1164.86596679688,355.124847412109,54.0660285949707,1414.0498046875,379.690124511719,100.040260314941,513.919494628906,197.51416015625,475.319702148438,484.415771484375,241.754531860352,528.376403808594,442.465057373047,233.630264282227,282.119171142578,1101.98083496094,316.522247314453,1373.09619140625
1517,7.58,1204.20947265625,406.149780273438,97.2194137573242,1160.67150878906,355.750030517578,51.0446357727051,1410.51525878906,377.778381347656,94.2340240478516,520.719543457031,197.536956787109,487.386138916016,492.968017578125,241.351898193359,541.836730957031,441.97705078125,234.091384887695,297.221557617188,1102.08557128906,318.280059814453,1369.40893554688
1518,7.585,1199.53466796875,406.608764648438,93.8268203735352,1154.81616210938,356.044677734375,49.8714447021484,1405.74462890625,375.711029052734,86.9520034790039,528.482421875,197.818130493164,498.699615478516,502.428039550781,241.082733154297,554.311157226562,443.098724365234,234.556213378906,311.596221923828,1102.1494140625,320.095581054688,1365.42370605469
1519,7.59,1193.60168457031,406.699493408203,90.7781753540039,1146.43774414062,356.294830322266,51.3178749084473,1399.57263183594,373.880706787109,76.2263412475586,537.116088867188,198.011749267578,509.117340087891,512.861389160156,241.014709472656,565.876953125,445.698913574219,234.892364501953,325.114135742188,1102.2216796875,321.880462646484,1361.20324707031
1520,7.595,1185.7177734375,406.212646484375,87.1236190795898,1135.59118652344,355.250885009766,52.9752998352051,1390.61450195312,373.103363037109,61.8765907287598,546.777648925781,198.359558105469,518.739807128906,524.117858886719,241.252151489258,576.345947265625,449.835662841797,235.22624206543,337.651611328125,1102.34777832031,323.828582763672,1356.81970214844
1521,7.6,1174.18383789062,404.197021484375,84.5470962524414,1122.06066894531,354.705596923828,53.2270812988281,1377.42578125,370.014984130859,49.1494064331055,557.269409179688,198.895248413086,527.365539550781,536.249938964844,241.731887817383,585.684631347656,455.305877685547,235.380508422852,349.165100097656,1102.31115722656,325.704223632812,1352.32202148438
1522,7.605,1159.0380859375,401.260894775391,83.0351257324219,1105.61999511719,353.717895507812,52.0659713745117,1361.50793457031,367.486724853516,46.6084213256836,568.531677246094,199.405380249023,534.965270996094,548.931762695312,242.389556884766,593.963073730469,462.030029296875,235.462036132812,359.447570800781,1102.11889648438,327.517486572266,1347.75805664062
1523,7.61,1141.88195800781,397.773406982422,83.0620651245117,1088.66430664062,351.299438476562,51.828254699707,1343.89025878906,365.170684814453,44.1934928894043,580.544128417969,200.118545532227,541.543334960938,562.319396972656,243.198028564453,601.07568359375,470.060546875,235.595413208008,368.601837158203,1101.98193359375,329.280029296875,1343.10473632812
1524,7.615,1126.39025878906,395.020599365234,84.7379684448242,1072.80236816406,349.581909179688,53.1870307922363,1328.14196777344,363.501403808594,41.4637451171875,593.052917480469,200.672180175781,547.096374511719,576.146240234375,244.192779541016,607.061828613281,479.236419677734,235.795852661133,376.376190185547,1101.93347167969,331.014526367188,1338.44482421875
